run_id,cpu_vendor,cpu_cores,cpu_threads,cpu_frequency_khz,cpu_architecture,ram_total_bytes,ram_available_bytes,ram_type,gpu_count,gpu_0_name,gpu_0_vendor,gpu_0_vram_gb,gpu_1_name,gpu_1_vendor,gpu_1_vram_gb,disk_total_gb,disk_free_gb,disk_filesystem,host_os_name,is_docker_used,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,shared_critic,learning_rate_schedule,beta_schedule,epsilon_schedule,checkpoint_interval,keep_checkpoints,even_checkpoints,normalize,hidden_units,num_layers,vis_encode_type,memory,goal_conditioning_type,deterministic,extrinsic_gamma,extrinsic_strength,init_path,threaded,max_steps,time_horizon,summary_freq,self_play,behavioral_cloning,time_start,time_end,total_steps,total_duration
3DBall_ppo_1768137174,Intel,6,12,2688000,x86,16905977856,2826838016,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,99.725,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768137178,1768137488,491763,310
3DBall_ppo_1768141722,Intel,6,12,2688000,x86,16905977856,4053671936,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,99.446,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768141726,1768142039,491925,313
3DBall_ppo_1768143881,Intel,6,12,2688000,x86,16905977856,4226818048,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,99.467,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768143885,1768144192,491173,307
3DBall_ppo_1768144256,Intel,6,12,2688000,x86,16905977856,4399235072,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,99.457,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768144261,1768144573,491278,312
3DBall_ppo_1768295475,Intel,6,12,2688000,x86,16905977856,6835027968,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,98.626,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768295481,1768295814,491898,333
3DBall_ppo_1768295978,Intel,6,12,2688000,x86,16905977856,4204843008,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,98.41,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768295982,1768296307,491510,325
3DBall_ppo_1768298613,Intel,6,12,2688000,x86,16905977856,6080946176,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,98.3,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768298617,1768298935,491193,318
3DBall_ppo_1768078280,AMD,8,16,3593000,x86,17090338816,1987715072,DDR4,1,NVIDIA GeForce RTX 2070 SUPER,NVIDIA,8,,,,465.132,179.133,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,,,1264838,821
3DBall_ppo_1768078512,AMD,8,16,3593000,x86,17090338816,1541713920,DDR4,1,NVIDIA GeForce RTX 2070 SUPER,NVIDIA,8,,,,465.132,178.963,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,,,1266879,822
3DBall_ppo_1768081982,AMD,8,16,3593000,x86,17090338816,2446626816,DDR4,1,NVIDIA GeForce RTX 2070 SUPER,NVIDIA,8,,,,465.132,180.668,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,,,1264355,1046
3DBall_ppo_1768124269,AMD,8,16,3593000,x86,17090338816,2446627543,DDR4,1,NVIDIA GeForce RTX 2070 SUPER,NVIDIA,8,,,,465.132,180.133,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,,,1266910,942
3DBall_ppo_1768130273,AMD,8,16,3593000,x86,17090338816,2446626678,DDR4,1,NVIDIA GeForce RTX 2070 SUPER,NVIDIA,8,,,,465.132,178.668,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,,,1268131,700
3DBall_ppo_1768135433,AMD,8,16,3593000,x86,17090338816,2446626816,DDR4,1,NVIDIA GeForce RTX 2070 SUPER,NVIDIA,8,,,,465.132,179.215,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,,,1265923,720
3DBall_ppo_1768133308,AMD,8,16,3593000,x86,17090338816,2446629765,DDR4,1,NVIDIA GeForce RTX 2070 SUPER,NVIDIA,8,,,,465.132,178.389,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,,,1264845,702
3DBall_ppo_1768134151,AMD,8,16,3593000,x86,17090338816,2431267816,DDR4,1,NVIDIA GeForce RTX 2070 SUPER,NVIDIA,8,,,,465.132,180.145,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,,,1267126,676
3DBall_ppo_1768137037,AMD,8,16,3593000,x86,17090338816,2446634658,DDR4,1,NVIDIA GeForce RTX 2070 SUPER,NVIDIA,8,,,,465.132,178.234,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,,,1265799,805
3DBall_ppo_1767896848,Intel,16,22,1400000,x86,33752997888,18989527040,LPDDR5,0,,,,,,,951.646,651.577,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767896859,1767900583,5000203,3724
3DBall_ppo_1767908093,Intel,16,22,1400000,x86,33752997888,18526416896,LPDDR5,0,,,,,,,951.646,646.834,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767908102,1767911188,5000813,3086
3DBall_ppo_1767911454,Intel,16,22,1400000,x86,33752997888,19583455232,LPDDR5,0,,,,,,,951.646,646.812,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767911464,1767914368,5000982,2904
3DBall_ppo_1767914945,Intel,16,22,1400000,x86,33752997888,19753279488,LPDDR5,0,,,,,,,951.646,646.806,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767914954,1767917809,5000177,2855
3DBall_ppo_1768045402,Intel,16,22,1400000,x86,33752997888,16551739392,LPDDR5,0,,,,,,,951.646,650.532,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768045417,1768053680,5000215,8263
3DBall_ppo_1767877998,Intel,10,16,2400000,x86,34048757760,18354315264,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.446,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767878003,1767878590,1264348,587
3DBall_ppo_1767879535,Intel,10,16,2400000,x86,34048757760,17961246720,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.45,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767879540,1767880149,1264304,609
3DBall_ppo_1767880804,Intel,10,16,2400000,x86,34048757760,18238803968,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.46,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767880810,1767881386,1267938,576
3DBall_ppo_1767881689,Intel,10,16,2400000,x86,34048757760,17826861056,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.355,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767881694,1767882261,1264289,567
3DBall_ppo_1767882564,Intel,10,16,2400000,x86,34048757760,18048073728,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.363,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767882569,1767883145,1265233,576
3DBall_ppo_1767883449,Intel,10,16,2400000,x86,34048757760,18133606400,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.354,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767883455,1767884291,1265137,836
3DBall_ppo_1767884595,Intel,10,16,2400000,x86,34048757760,17859911680,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.346,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767884601,1767885433,1265162,832
3DBall_ppo_1767885759,Intel,10,16,2400000,x86,34048757760,17769828352,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.339,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767885765,1767886555,1264672,790
3DBall_ppo_1767886857,Intel,10,16,2400000,x86,34048757760,18117361664,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.329,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767886863,1767887703,1267629,840
3DBall_ppo_1767888006,Intel,10,16,2400000,x86,34048757760,17772212224,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.327,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767888012,1767888838,1264933,826
3DBall_ppo_1767889142,Intel,10,16,2400000,x86,34048757760,17755643904,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.319,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767889147,1767889981,1267022,834
3DBall_ppo_1767890284,Intel,10,16,2400000,x86,34048757760,19807563776,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.3,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767890290,1767891121,1265482,831
3DBall_ppo_1767891424,Intel,10,16,2400000,x86,34048757760,19878285312,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.294,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767891430,1767892264,1264404,834
3DBall_ppo_1767892567,Intel,10,16,2400000,x86,34048757760,19845963776,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.312,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767892573,1767893202,1267674,629
3DBall_ppo_1767893505,Intel,10,16,2400000,x86,34048757760,19369431040,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.306,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767893511,1767894078,1264381,567
3DBall_ppo_1767894380,Intel,10,16,2400000,x86,34048757760,19318083584,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.301,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767894386,1767894954,1264458,568
3DBall_ppo_1767895257,Intel,10,16,2400000,x86,34048757760,19079356416,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.295,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767895263,1767895835,1265216,572
3DBall_ppo_1767896138,Intel,10,16,2400000,x86,34048757760,19472674816,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.294,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767896143,1767896908,1268427,765
3DBall_ppo_1767897211,Intel,10,16,2400000,x86,34048757760,19327139840,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.288,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767897217,1767898051,1265499,834
3DBall_ppo_1767898354,Intel,10,16,2400000,x86,34048757760,19150041088,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.29,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767898360,1767899193,1266682,833
3DBall_ppo_1767899497,Intel,10,16,2400000,x86,34048757760,19091202048,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.286,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767899502,1767900338,1270536,836
3DBall_ppo_1767900641,Intel,10,16,2400000,x86,34048757760,18668396544,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.279,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767900647,1767901487,1265016,840
3DBall_ppo_1767901791,Intel,10,16,2400000,x86,34048757760,18613112832,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.234,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767901796,1767902633,1266405,837
3DBall_ppo_1767902936,Intel,10,16,2400000,x86,34048757760,18575118336,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.235,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767902942,1767903775,1264740,833
3DBall_ppo_1767904078,Intel,10,16,2400000,x86,34048757760,18528362496,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.23,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767904084,1767904918,1265009,834
3DBall_ppo_1767905225,Intel,10,16,2400000,x86,34048757760,18458431488,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.972,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767905234,1767906066,1270816,832
3DBall_ppo_1767906369,Intel,10,16,2400000,x86,34048757760,18976464896,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.222,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767906375,1767907184,1266030,809
3DBall_ppo_1767914611,Intel,10,16,2400000,x86,34048757760,19737206784,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.04,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767914616,1767915184,1264551,568
3DBall_ppo_1767915487,Intel,10,16,2400000,x86,34048757760,19735240704,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.039,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767915492,1767916057,1264966,565
3DBall_ppo_1767916360,Intel,10,16,2400000,x86,34048757760,19627560960,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.037,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767916365,1767916931,1265462,566
3DBall_ppo_1767919676,Intel,10,16,2400000,x86,34048757760,19068321792,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.015,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767919681,1767920245,1266230,564
3DBall_ppo_1767920547,Intel,10,16,2400000,x86,34048757760,19305426944,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.011,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767920553,1767921111,1265443,558
3DBall_ppo_1767921414,Intel,10,16,2400000,x86,34048757760,19495792640,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.011,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767921419,1767921982,1264799,563
3DBall_ppo_1767922795,Intel,10,16,2400000,x86,34048757760,18954407936,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,117.006,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767922800,1767923621,1267280,821
3DBall_ppo_1767924224,Intel,10,16,2400000,x86,34048757760,20031479808,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.985,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767924230,1767925047,1269058,817
3DBall_ppo_1767925651,Intel,10,16,2400000,x86,34048757760,19899342848,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.985,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767925657,1767926475,1263410,818
3DBall_ppo_1767927079,Intel,10,16,2400000,x86,34048757760,19825401856,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.972,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767927084,1767927898,1264659,814
3DBall_ppo_1767928502,Intel,10,16,2400000,x86,34048757760,19913977856,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.966,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767928507,1767929330,1266799,823
3DBall_ppo_1767929933,Intel,10,16,2400000,x86,34048757760,19854274560,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.499,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767929939,1767930754,1265641,815
3DBall_ppo_1767931357,Intel,10,16,2400000,x86,34048757760,19627556864,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.499,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767931363,1767932178,1265787,815
3DBall_ppo_1767932781,Intel,10,16,2400000,x86,34048757760,20062998528,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.491,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767932787,1767933606,1268672,819
3DBall_ppo_1767934209,Intel,10,16,2400000,x86,34048757760,19947167744,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.482,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767934214,1767935031,1263669,817
3DBall_ppo_1767935635,Intel,10,16,2400000,x86,34048757760,19838230528,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.481,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767935640,1767936461,1268500,821
3DBall_ppo_1767937064,Intel,10,16,2400000,x86,34048757760,19688026112,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.474,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767937070,1767937886,1265210,816
3DBall_ppo_1767938490,Intel,10,16,2400000,x86,34048757760,19543035904,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.467,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767938495,1767939313,1264200,818
3DBall_ppo_1767939917,Intel,10,16,2400000,x86,34048757760,19568300032,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.459,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767939922,1767940737,1261793,815
3DBall_ppo_1767941340,Intel,10,16,2400000,x86,34048757760,19492564992,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.452,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767941346,1767942167,1266054,821
3DBall_ppo_1767942770,Intel,10,16,2400000,x86,34048757760,19324018688,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.453,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767942775,1767943592,1265948,817
3DBall_ppo_1767944195,Intel,10,16,2400000,x86,34048757760,19567689728,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.447,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767944201,1767945005,1268835,804
3DBall_ppo_1767945608,Intel,10,16,2400000,x86,34048757760,19475480576,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.44,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767945614,1767946428,1266003,814
